model_id,param,value
KNN-9,weights,uniform
KNN-10,n_neighbors,6
KNN-10,weights,distance
KNN-11,n_neighbors,8
KNN-11,weights,uniform
KNN-12,n_neighbors,8
KNN-12,weights,distance
KNN-13,n_neighbors,10
KNN-13,weights,uniform
KNN-14,n_neighbors,10
KNN-14,weights,distance
KNN-15,n_neighbors,12
KNN-15,weights,uniform
KNN-16,n_neighbors,12
KNN-16,weights,distance
KNN-17,n_neighbors,16
KNN-17,weights,uniform
KNN-18,n_neighbors,16
KNN-18,weights,distance
KNN-19,n_neighbors,20
KNN-19,weights,uniform
KNN-20,n_neighbors,20
KNN-20,weights,distance
KNN-21,n_neighbors,24
KNN-21,weights,uniform
KNN-22,n_neighbors,24
KNN-22,weights,distance
KNN-23,n_neighbors,28
KNN-23,weights,uniform
KNN-24,n_neighbors,28
KNN-24,weights,distance
KNN-25,n_neighbors,32
KNN-25,weights,uniform
KNN-26,n_neighbors,32
KNN-26,weights,distance
KNN-27,n_neighbors,36
KNN-27,weights,uniform
KNN-28,n_neighbors,36
KNN-28,weights,distance
KNN-29,n_neighbors,40
KNN-29,weights,uniform
KNN-30,n_neighbors,40
KNN-30,weights,distance
LG-1,penalty,none
LG-2,C,1
LG-2,penalty,l1
LG-3,C,1
LG-3,penalty,l2
LG-4,C,2
LG-4,penalty,l1
LG-5,C,2
LG-5,penalty,l2
LG-6,C,4
LG-6,penalty,l1
LG-7,C,4
LG-7,penalty,l2
LG-8,C,8
LG-8,penalty,l1
LG-9,C,8
LG-9,penalty,l2
LG-10,C,16
LG-10,penalty,l1
LG-11,C,16
LG-11,penalty,l2
LG-12,C,1
LG-12,l1_ratio,0.2
LG-12,penalty,elasticnet
LG-13,C,1
LG-13,l1_ratio,0.4
LG-13,penalty,elasticnet
LG-14,C,1
LG-14,l1_ratio,0.6
LG-14,penalty,elasticnet
LG-15,C,1
LG-15,l1_ratio,0.8
LG-15,penalty,elasticnet
LG-16,C,2
LG-16,l1_ratio,0.2
LG-16,penalty,elasticnet
LG-17,C,2
LG-17,l1_ratio,0.4
LG-17,penalty,elasticnet
LG-18,C,2
LG-18,l1_ratio,0.6
LG-18,penalty,elasticnet
LG-19,C,2
LG-19,l1_ratio,0.8
LG-19,penalty,elasticnet
LG-20,C,4
LG-20,l1_ratio,0.2
LG-20,penalty,elasticnet
LG-21,C,4
LG-21,l1_ratio,0.4
LG-21,penalty,elasticnet
LG-22,C,4
LG-22,l1_ratio,0.6
LG-22,penalty,elasticnet
LG-23,C,4
LG-23,l1_ratio,0.8
LG-23,penalty,elasticnet
LG-24,C,8
LG-24,l1_ratio,0.2
LG-24,penalty,elasticnet
LG-25,C,8
LG-25,l1_ratio,0.4
LG-25,penalty,elasticnet
LG-26,C,8
LG-26,l1_ratio,0.6
LG-26,penalty,elasticnet
LG-27,C,8
LG-27,l1_ratio,0.8
LG-27,penalty,elasticnet
LG-28,C,16
LG-28,l1_ratio,0.2
LG-28,penalty,elasticnet
LG-29,C,16
LG-29,l1_ratio,0.4
LG-29,penalty,elasticnet
LG-30,C,16
LG-30,l1_ratio,0.6
LG-30,penalty,elasticnet
LG-31,C,16
LG-31,l1_ratio,0.8
LG-31,penalty,elasticnet
RF-1,min_samples_split,2
RF-1,n_estimators,10
RF-2,min_samples_split,2
RF-2,n_estimators,25
RF-3,min_samples_split,2
RF-3,n_estimators,50
RF-4,min_samples_split,2
RF-4,n_estimators,75
RF-5,min_samples_split,2
RF-5,n_estimators,100
RF-6,min_samples_split,2
RF-6,n_estimators,125
RF-7,min_samples_split,2
RF-7,n_estimators,150
RF-8,min_samples_split,2
RF-8,n_estimators,200
RF-9,min_samples_split,2
RF-9,n_estimators,250
RF-10,min_samples_split,4
RF-10,n_estimators,10
RF-11,min_samples_split,4
RF-11,n_estimators,25
RF-12,min_samples_split,4
RF-12,n_estimators,50
RF-13,min_samples_split,4
RF-13,n_estimators,75
RF-14,min_samples_split,4
RF-14,n_estimators,100
RF-15,min_samples_split,4
RF-15,n_estimators,125
RF-16,min_samples_split,4
RF-16,n_estimators,150
RF-17,min_samples_split,4
RF-17,n_estimators,200
RF-18,min_samples_split,4
RF-18,n_estimators,250
RF-19,min_samples_split,6
RF-19,n_estimators,10
RF-20,min_samples_split,6
RF-20,n_estimators,25
RF-21,min_samples_split,6
RF-21,n_estimators,50
RF-22,min_samples_split,6
RF-22,n_estimators,75
RF-23,min_samples_split,6
RF-23,n_estimators,100
RF-24,min_samples_split,6
RF-24,n_estimators,125
RF-25,min_samples_split,6
RF-25,n_estimators,150
RF-26,min_samples_split,6
RF-26,n_estimators,200
RF-27,min_samples_split,6
RF-27,n_estimators,250
RF-28,min_samples_split,8
RF-28,n_estimators,10
RF-29,min_samples_split,8
RF-29,n_estimators,25
RF-30,min_samples_split,8
RF-30,n_estimators,50
RF-31,min_samples_split,8
RF-31,n_estimators,75
RF-32,min_samples_split,8
RF-32,n_estimators,100
RF-33,min_samples_split,8
RF-33,n_estimators,125
RF-34,min_samples_split,8
RF-34,n_estimators,150
RF-35,min_samples_split,8
RF-35,n_estimators,200
RF-36,min_samples_split,8
RF-36,n_estimators,250
RF-37,min_samples_split,10
RF-37,n_estimators,10
RF-38,min_samples_split,10
RF-38,n_estimators,25
RF-39,min_samples_split,10
RF-39,n_estimators,50
RF-40,min_samples_split,10
RF-40,n_estimators,75
RF-41,min_samples_split,10
RF-41,n_estimators,100
RF-42,min_samples_split,10
RF-42,n_estimators,125
RF-43,min_samples_split,10
RF-43,n_estimators,150
RF-44,min_samples_split,10
RF-44,n_estimators,200
RF-45,min_samples_split,10
RF-45,n_estimators,250
RF-46,min_samples_split,12
RF-46,n_estimators,10
RF-47,min_samples_split,12
RF-47,n_estimators,25
RF-48,min_samples_split,12
RF-48,n_estimators,50
RF-49,min_samples_split,12
RF-49,n_estimators,75
RF-50,min_samples_split,12
RF-50,n_estimators,100
RF-51,min_samples_split,12
RF-51,n_estimators,125
RF-52,min_samples_split,12
RF-52,n_estimators,150
RF-53,min_samples_split,12
RF-53,n_estimators,200
RF-54,min_samples_split,12
RF-54,n_estimators,250
RF-55,min_samples_split,16
RF-55,n_estimators,10
RF-56,min_samples_split,16
RF-56,n_estimators,25
RF-57,min_samples_split,16
RF-57,n_estimators,50
RF-58,min_samples_split,16
RF-58,n_estimators,75
RF-59,min_samples_split,16
RF-59,n_estimators,100
RF-60,min_samples_split,16
RF-60,n_estimators,125
RF-61,min_samples_split,16
RF-61,n_estimators,150
RF-62,min_samples_split,16
RF-62,n_estimators,200
RF-63,min_samples_split,16
RF-63,n_estimators,250
SVM-1,C,1
SVM-1,penalty,l1
SVM-2,C,1
SVM-2,penalty,l2
SVM-3,C,2
SVM-3,penalty,l1
SVM-4,C,2
SVM-4,penalty,l2
SVM-5,C,4
SVM-5,penalty,l1
SVM-6,C,4
SVM-6,penalty,l2
SVM-7,C,8
SVM-7,penalty,l1
SVM-8,C,8
SVM-8,penalty,l2
SVM-9,C,16
SVM-9,penalty,l1
SVM-10,C,16
SVM-10,penalty,l2
